provinceName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,date
山东省,333,756,0,418,6,2020-02-29
湖南省,108,1018,0,844,4,2020-02-29
福建省,34681,296,0,248,1,2020-02-29
海南省,215,168,0,144,5,2020-02-29
浙江省,171,1205,0,1016,1,2020-02-29
吉林省,20,93,0,75,1,2020-02-29
陕西省,47,245,0,207,1,2020-02-29
内蒙古自治区,34685,75,0,49,0,2020-02-29
湖北省,216,66337,0,28930,2727,2020-02-29
黑龙江省,41,480,0,300,13,2020-02-29
陕西省,21,245,0,205,1,2020-02-29
河北省,4,318,0,281,6,2020-02-29
内蒙古自治区,34686,75,0,48,0,2020-02-29
内蒙古自治区,34715,75,0,47,0,2020-02-29
山东省,369,756,0,417,6,2020-02-29
江苏省,336,631,0,523,0,2020-02-29
湖北省,217,66337,0,28929,2727,2020-02-29
浙江省,185,1205,0,989,1,2020-02-29
湖南省,172,1018,0,843,4,2020-02-29
海南省,168,168,0,143,5,2020-02-29
上海市,148,337,0,287,3,2020-02-29
湖北省,132,66337,0,28925,2727,2020-02-29
浙江省,123,1205,0,988,1,2020-02-29
陕西省,116,245,0,203,1,2020-02-29
海南省,112,168,0,142,5,2020-02-29
宁夏回族自治区,89,73,0,69,0,2020-02-29
湖北省,78,66337,0,28924,2727,2020-02-29
湖北省,55,66337,0,28895,2727,2020-02-29
广东省,54,1349,0,973,7,2020-02-29
山东省,44,756,0,414,6,2020-02-29
浙江省,29,1205,0,987,1,2020-02-29
四川省,28,538,0,350,3,2020-02-29
湖南省,27,1018,0,842,4,2020-02-29
黑龙江省,25,480,0,299,13,2020-02-29
重庆市,20,576,0,422,6,2020-02-29
北京市,15,411,0,271,8,2020-02-29
江西省,5,935,0,811,1,2020-02-29
安徽省,229,990,0,868,6,2020-02-29
江苏省,345,631,0,519,0,2020-02-29
河南省,197,1272,0,1162,21,2020-02-29
广西壮族自治区,140,252,0,172,2,2020-02-29
上海市,183,337,0,279,3,2020-02-29
福建省,82,296,0,241,1,2020-02-29
陕西省,60,245,0,200,1,2020-02-29
内蒙古自治区,235,75,0,46,0,2020-02-29
天津市,45,136,0,105,3,2020-02-29
海南省,35,168,0,136,5,2020-02-29
辽宁省,30,121,0,95,1,2020-02-29
山西省,406,133,0,113,0,2020-02-29
云南省,116,174,0,157,2,2020-02-29
宁夏回族自治区,19,73,0,68,0,2020-02-29
浙江省,256,1205,0,975,1,2020-02-28
山东省,21,756,0,405,6,2020-02-28
四川省,23,538,0,338,3,2020-02-28
河南省,24,1272,0,1112,20,2020-02-28
湖南省,407,1017,0,830,4,2020-02-28
广西壮族自治区,26,252,0,168,2,2020-02-28
福建省,346,296,0,235,1,2020-02-28
浙江省,199,1205,0,969,1,2020-02-28
陕西省,30,245,0,199,1,2020-02-28
河北省,22,318,0,277,6,2020-02-28
海南省,200,168,0,133,5,2020-02-28
广东省,24,1348,0,935,7,2020-02-28
江苏省,353,631,0,515,0,2020-02-28
吉林省,189,93,0,73,1,2020-02-28
浙江省,258,1205,0,948,1,2020-02-28
新疆维吾尔自治区,142,76,0,52,3,2020-02-28
新疆维吾尔自治区,203,76,0,50,3,2020-02-28
新疆维吾尔自治区,408,76,0,49,3,2020-02-28
广东省,16,1348,0,934,7,2020-02-28
新疆维吾尔自治区,46,76,0,47,3,2020-02-28
山东省,55,756,0,404,6,2020-02-28
四川省,168,538,0,336,3,2020-02-28
内蒙古自治区,62,75,0,45,0,2020-02-28
吉林省,145,93,0,70,1,2020-02-28
四川省,137,538,0,335,3,2020-02-28
山西省,354,133,0,109,0,2020-02-28
山东省,208,756,0,397,6,2020-02-28
湖南省,184,1017,0,824,4,2020-02-28
浙江省,117,1205,0,946,1,2020-02-28
河南省,409,1272,0,1110,20,2020-02-28
四川省,190,538,0,332,3,2020-02-28
广东省,163,1348,0,933,7,2020-02-28
云南省,419,174,0,156,2,2020-02-28
陕西省,7,245,0,198,1,2020-02-28
上海市,146,337,0,279,3,2020-02-28
重庆市,193,576,0,402,6,2020-02-28
福建省,261,296,0,233,1,2020-02-28
河南省,31,1272,0,1107,20,2020-02-28
河南省,47,1272,0,1115,20,2020-02-28
山东省,422,756,0,396,6,2020-02-28
四川省,209,538,0,327,3,2020-02-28
黑龙江省,144,480,0,283,13,2020-02-28
江苏省,125,631,0,514,0,2020-02-28
广东省,170,1348,0,932,7,2020-02-28
湖南省,30,1017,0,823,4,2020-02-28
安徽省,360,990,0,821,6,2020-02-28
广东省,149,1348,0,922,7,2020-02-28
甘肃省,36829,91,0,82,2,2020-02-28
北京市,63,410,0,257,7,2020-02-28
湖南省,84,1017,0,820,4,2020-02-28
浙江省,187,1205,0,943,1,2020-02-28
海南省,24,168,0,132,5,2020-02-28
陕西省,38,245,0,197,1,2020-02-28
广东省,32,1348,0,919,7,2020-02-28
四川省,169,538,0,326,3,2020-02-28
江西省,31,935,0,790,1,2020-02-28
江苏省,26,631,0,506,0,2020-02-28
安徽省,184,990,0,814,6,2020-02-28
新疆维吾尔自治区,33,76,0,43,3,2020-02-28
山东省,363,756,0,390,6,2020-02-28
河南省,191,1272,0,1103,20,2020-02-28
湖北省,133,65914,0,26403,2682,2020-02-28
福建省,30,296,0,232,1,2020-02-28
广西壮族自治区,27,252,0,166,2,2020-02-28
黑龙江省,27,480,0,280,13,2020-02-28
吉林省,25,93,0,68,1,2020-02-28
河北省,31,318,0,274,6,2020-02-28
内蒙古自治区,272,75,0,43,0,2020-02-28
重庆市,210,576,0,401,6,2020-02-28
天津市,209,136,0,102,3,2020-02-28
山西省,197,133,0,107,0,2020-02-28
河南省,49,1272,0,1068,20,2020-02-27
内蒙古自治区,37,75,0,42,0,2020-02-27
山东省,39572,756,0,387,6,2020-02-27
安徽省,39585,989,0,792,6,2020-02-27
江苏省,39594,631,0,498,0,2020-02-27
天津市,39670,135,0,102,3,2020-02-27
辽宁省,39702,121,0,93,1,2020-02-27
山西省,277,133,0,106,0,2020-02-27
吉林省,211,93,0,67,1,2020-02-27
新疆维吾尔自治区,135,76,0,43,2,2020-02-27
浙江省,89,1205,0,932,1,2020-02-27
四川省,67,534,0,321,3,2020-02-27
湖南省,42,1017,0,804,4,2020-02-27
黑龙江省,36,480,0,270,13,2020-02-27
陕西省,32,245,0,195,1,2020-02-27
河北省,22,317,0,274,6,2020-02-27
湖北省,4,65596,0,23383,2641,2020-02-27
湖北省,450,65596,0,23370,2641,2020-02-27
湖北省,366,65596,0,23361,2641,2020-02-27
湖北省,280,65596,0,23285,2641,2020-02-27
湖北省,217,65596,0,23253,2641,2020-02-27
浙江省,39729,1205,0,927,1,2020-02-27
四川省,464,534,0,320,3,2020-02-27
江苏省,368,631,0,496,0,2020-02-27
广西壮族自治区,211,252,0,161,2,2020-02-27
福建省,208,296,0,228,1,2020-02-27
河北省,204,317,0,269,6,2020-02-27
内蒙古自治区,39733,75,0,39,0,2020-02-27
海南省,319,168,0,131,5,2020-02-27
云南省,218,174,0,150,2,2020-02-27
宁夏回族自治区,215,72,0,68,0,2020-02-27
广东省,69,1347,0,890,7,2020-02-27
山东省,58,756,0,384,6,2020-02-27
浙江省,47,1205,0,924,1,2020-02-27
四川省,157,534,0,314,3,2020-02-27
湖北省,7,65596,0,23226,2641,2020-02-27
广东省,39755,1347,0,876,7,2020-02-27
山东省,323,756,0,382,6,2020-02-27
湖南省,179,1017,0,802,4,2020-02-27
安徽省,467,989,0,775,6,2020-02-27
黑龙江省,137,480,0,263,13,2020-02-27
湖北省,220,65596,0,23222,2641,2020-02-27
浙江省,219,1205,0,885,1,2020-02-27
四川省,50,534,0,313,3,2020-02-27
安徽省,190,989,0,768,6,2020-02-27
福建省,32,296,0,226,1,2020-02-27
上海市,221,337,0,276,3,2020-02-27
河北省,369,317,0,264,6,2020-02-27
北京市,70,410,0,248,5,2020-02-27
宁夏回族自治区,205,72,0,65,0,2020-02-27
湖北省,91,65596,0,23200,2641,2020-02-27
浙江省,50,1205,0,881,1,2020-02-27
江西省,28,934,0,754,1,2020-02-27
广东省,62,1347,0,873,7,2020-02-27
江苏省,186,631,0,494,0,2020-02-27
湖南省,37,1017,0,793,4,2020-02-27
安徽省,40,989,0,764,6,2020-02-27
陕西省,41,245,0,194,1,2020-02-27
河南省,103,1272,0,1062,20,2020-02-27
贵州省,52,146,0,112,2,2020-02-27
四川省,29,534,0,310,3,2020-02-27
山东省,27,756,0,381,6,2020-02-27
福建省,8,296,0,225,1,2020-02-27
黑龙江省,41603,480,0,262,13,2020-02-27
广西壮族自治区,41613,252,0,159,2,2020-02-27
河北省,41615,317,0,261,6,2020-02-27
辽宁省,373,121,0,92,1,2020-02-27
上海市,34,337,0,272,3,2020-02-27
重庆市,36,576,0,384,6,2020-02-27
内蒙古自治区,38,75,0,38,0,2020-02-26
新疆维吾尔自治区,375,76,0,34,2,2020-02-26
新疆维吾尔自治区,219,76,0,33,2,2020-02-26
广西壮族自治区,41621,252,0,147,2,2020-02-26
陕西省,106,245,0,192,1,2020-02-26
山西省,55,133,0,104,0,2020-02-26
吉林省,489,93,0,65,1,2020-02-26
甘肃省,376,91,0,81,2,2020-02-26
湖北省,337,65187,0,20969,2615,2020-02-26
湖北省,219,65187,0,20959,2615,2020-02-26
湖北省,75,65187,0,20957,2615,2020-02-26
山东省,45,756,0,377,6,2020-02-26
海南省,493,168,0,129,5,2020-02-26
天津市,41628,135,0,96,3,2020-02-26
内蒙古自治区,380,75,0,37,0,2020-02-26
山东省,339,756,0,375,6,2020-02-26
河南省,239,1271,0,1033,19,2020-02-26
湖北省,229,65187,0,20951,2615,2020-02-26
广西壮族自治区,221,252,0,144,2,2020-02-26
陕西省,153,245,0,189,1,2020-02-26
广东省,39,1347,0,851,7,2020-02-26
山东省,41635,756,0,374,6,2020-02-26
浙江省,220,1205,0,867,1,2020-02-26
黑龙江省,155,480,0,249,12,2020-02-26
福建省,382,294,0,218,1,2020-02-26
河北省,389,312,0,261,6,2020-02-26
广东省,197,1347,0,847,7,2020-02-26
湖北省,36,65187,0,20944,2615,2020-02-26
山东省,496,756,0,370,6,2020-02-26
浙江省,379,1205,0,865,1,2020-02-26
安徽省,242,989,0,744,6,2020-02-26
湖南省,162,1016,0,783,4,2020-02-26
四川省,244,531,0,307,3,2020-02-26
江苏省,230,631,0,478,0,2020-02-26
内蒙古自治区,28,75,0,36,0,2020-02-26
湖北省,41637,65187,0,20937,2615,2020-02-26
河南省,497,1271,0,1032,19,2020-02-26
江苏省,392,631,0,476,0,2020-02-26
山东省,382,756,0,368,6,2020-02-26
山东省,250,756,0,361,6,2020-02-26
重庆市,233,576,0,373,6,2020-02-26
海南省,227,168,0,127,5,2020-02-26
广东省,220,1347,0,844,7,2020-02-26
浙江省,164,1205,0,825,1,2020-02-26
安徽省,61,989,0,741,6,2020-02-26
江苏省,57,631,0,469,0,2020-02-26
安徽省,31,989,0,739,6,2020-02-26
湖南省,6,1016,0,782,4,2020-02-26
云南省,498,174,0,144,2,2020-02-26
湖北省,41660,65187,0,20935,2615,2020-02-26
广东省,390,1347,0,843,7,2020-02-26
山东省,499,756,0,358,6,2020-02-26
浙江省,214,1205,0,822,1,2020-02-26
安徽省,168,989,0,733,6,2020-02-26
四川省,233,531,0,295,3,2020-02-26
河南省,161,1271,0,1025,19,2020-02-26
黑龙江省,236,480,0,248,12,2020-02-26
江苏省,256,631,0,467,0,2020-02-26
上海市,88,336,0,272,3,2020-02-26
陕西省,229,245,0,187,1,2020-02-26
山西省,393,133,0,102,0,2020-02-26
宁夏回族自治区,112,71,0,65,0,2020-02-26
广东省,223,1347,0,842,7,2020-02-26
湖北省,32,65187,0,20912,2615,2020-02-26
浙江省,58,1205,0,814,1,2020-02-26
广东省,40,1347,0,841,7,2020-02-26
江西省,198,934,0,719,1,2020-02-26
江苏省,35,631,0,463,0,2020-02-26
湖南省,43252,1016,0,779,4,2020-02-26
北京市,225,400,0,235,4,2020-02-26
四川省,58,531,0,292,3,2020-02-26
安徽省,41,989,0,727,6,2020-02-26
福建省,29,294,0,205,1,2020-02-26
河南省,250,1271,0,1023,19,2020-02-26
山东省,244,756,0,357,6,2020-02-26
广西壮族自治区,237,252,0,138,2,2020-02-26
黑龙江省,43277,480,0,245,12,2020-02-26
辽宁省,395,121,0,88,1,2020-02-26
河北省,39,312,0,248,6,2020-02-26
内蒙古自治区,398,75,0,35,0,2020-02-26
重庆市,238,576,0,372,6,2020-02-26
山西省,59,133,0,98,0,2020-02-26
湖北省,57,64786,0,18971,2563,2020-02-25
黑龙江省,250,480,0,243,12,2020-02-25
陕西省,43302,245,0,186,1,2020-02-25
天津市,116,135,0,91,3,2020-02-25
吉林省,94,93,0,63,1,2020-02-25
江西省,40,934,0,683,1,2020-02-25
湖南省,246,1016,0,768,4,2020-02-25
四川省,240,529,0,289,3,2020-02-25
湖北省,262,64786,0,18946,2563,2020-02-25
山东省,396,756,0,355,6,2020-02-25
海南省,253,168,0,124,5,2020-02-25
山东省,60,756,0,352,6,2020-02-25
四川省,61,529,0,288,3,2020-02-25
陕西省,43307,245,0,185,1,2020-02-25
河北省,241,311,0,248,6,2020-02-25
河南省,518,1271,0,1002,19,2020-02-25
湖北省,242,64786,0,18921,2563,2020-02-25
广西壮族自治区,409,252,0,134,2,2020-02-25
福建省,117,294,0,199,1,2020-02-25
海南省,61,168,0,123,5,2020-02-25
湖南省,30,1016,0,766,4,2020-02-25
四川省,531,529,0,286,3,2020-02-25
河南省,40,1271,0,990,19,2020-02-25
浙江省,43334,1205,0,808,1,2020-02-25
湖南省,255,1016,0,759,4,2020-02-25
陕西省,108,245,0,184,1,2020-02-25
河北省,99,311,0,244,6,2020-02-25
湖北省,63,64786,0,18916,2563,2020-02-25
四川省,31,529,0,285,3,2020-02-25
广东省,401,1347,0,822,7,2020-02-25
四川省,407,529,0,284,3,2020-02-25
浙江省,43335,1205,0,795,1,2020-02-25
广西壮族自治区,271,252,0,133,2,2020-02-25
陕西省,65,245,0,183,1,2020-02-25
吉林省,256,93,0,62,1,2020-02-25
广东省,243,1347,0,809,7,2020-02-25
贵州省,65,146,0,104,2,2020-02-25
湖北省,43,64786,0,18889,2563,2020-02-25
湖南省,47,1016,0,757,4,2020-02-25
广西壮族自治区,37,252,0,142,2,2020-02-25
福建省,275,294,0,194,1,2020-02-25
河北省,260,311,0,242,6,2020-02-25
吉林省,66,93,0,61,1,2020-02-25
山东省,533,756,0,349,6,2020-02-25
山东省,43346,756,0,343,6,2020-02-25
湖北省,289,64786,0,18888,2563,2020-02-25
安徽省,245,989,0,712,6,2020-02-25
上海市,227,336,0,268,3,2020-02-25
湖南省,119,1016,0,756,4,2020-02-25
四川省,100,529,0,283,3,2020-02-25
陕西省,64,245,0,179,1,2020-02-25
云南省,41,174,0,129,2,2020-02-25
云南省,10,174,0,125,2,2020-02-25
山西省,105,133,0,96,0,2020-02-25
安徽省,69,989,0,708,6,2020-02-25
湖南省,263,1016,0,752,4,2020-02-25
陕西省,41,245,0,178,1,2020-02-25
广东省,43369,1347,0,807,7,2020-02-25
湖北省,535,64786,0,18877,2563,2020-02-25
安徽省,248,989,0,694,6,2020-02-25
四川省,181,529,0,281,3,2020-02-25
黑龙江省,410,480,0,241,12,2020-02-25
广西壮族自治区,251,252,0,131,2,2020-02-25
福建省,291,294,0,193,1,2020-02-25
上海市,173,335,0,268,3,2020-02-25
海南省,261,168,0,122,5,2020-02-25
宁夏回族自治区,406,71,0,61,0,2020-02-25
福建省,64,294,0,188,1,2020-02-25
陕西省,236,245,0,175,1,2020-02-25
河南省,121,1271,0,989,19,2020-02-25
贵州省,37,146,0,103,2,2020-02-25
湖北省,221,64786,0,18854,2563,2020-02-25
广东省,39,1347,0,805,7,2020-02-25
四川省,9,529,0,278,3,2020-02-25
北京市,45,400,0,215,4,2020-02-25
浙江省,44,1205,0,794,1,2020-02-25
江西省,41,934,0,682,1,2020-02-25
安徽省,41,989,0,692,6,2020-02-25
江苏省,241,631,0,458,0,2020-02-25
湖南省,179,1016,0,751,4,2020-02-25
山东省,71,755,0,343,6,2020-02-25
河北省,47,311,0,241,6,2020-02-25
黑龙江省,281,480,0,232,12,2020-02-25
广西壮族自治区,248,252,0,129,2,2020-02-25
辽宁省,75,121,0,83,1,2020-02-25
重庆市,71,576,0,349,6,2020-02-25
山西省,309,133,0,94,0,2020-02-25
甘肃省,184,91,0,80,2,2020-02-24
天津市,45044,135,0,87,3,2020-02-24
新疆维吾尔自治区,407,76,0,30,2,2020-02-24
山西省,553,132,0,91,0,2020-02-24
内蒙古自治区,312,75,0,34,0,2020-02-24
黑龙江省,285,480,0,227,12,2020-02-24
江苏省,255,631,0,452,0,2020-02-24
陕西省,109,245,0,173,1,2020-02-24
海南省,75,168,0,116,5,2020-02-24
湖南省,45049,1016,0,731,4,2020-02-24
四川省,422,527,0,276,3,2020-02-24
陕西省,409,245,0,169,1,2020-02-24
河北省,320,311,0,234,6,2020-02-24
河南省,178,1271,0,943,19,2020-02-24
江苏省,80,631,0,447,0,2020-02-24
湖北省,76,64287,0,16748,2495,2020-02-24
山东省,44,755,0,343,5,2020-02-24
广东省,42,1345,0,786,6,2020-02-24
河南省,32,1271,0,940,19,2020-02-24
湖南省,418,1016,0,727,4,2020-02-24
四川省,71,527,0,269,3,2020-02-24
福建省,565,293,0,183,1,2020-02-24
河北省,419,311,0,230,6,2020-02-24
湖北省,324,64287,0,16743,2495,2020-02-24
浙江省,287,1205,0,782,1,2020-02-24
山东省,259,755,0,341,5,2020-02-24
安徽省,186,989,0,663,6,2020-02-24
江苏省,137,631,0,453,0,2020-02-24
陕西省,77,245,0,164,1,2020-02-24
河北省,44,311,0,229,6,2020-02-24
云南省,40,174,0,128,2,2020-02-24
内蒙古自治区,37,75,0,33,0,2020-02-24
吉林省,13,93,0,60,1,2020-02-24
山东省,48,755,0,332,5,2020-02-24
上海市,46,335,0,261,3,2020-02-24
广东省,45054,1345,0,774,6,2020-02-24
山东省,567,755,0,332,4,2020-02-24
安徽省,14,989,0,659,6,2020-02-24
湖南省,439,1016,0,725,4,2020-02-24
四川省,288,527,0,265,3,2020-02-24
江苏省,204,631,0,445,0,2020-02-24
广西壮族自治区,291,251,0,112,2,2020-02-24
上海市,197,335,0,255,3,2020-02-24
内蒙古自治区,82,75,0,31,0,2020-02-24
辽宁省,322,121,0,80,1,2020-02-24
吉林省,261,93,0,55,1,2020-02-24
宁夏回族自治区,335,71,0,58,0,2020-02-24
云南省,118,174,0,124,2,2020-02-24
辽宁省,426,121,0,74,1,2020-02-24
湖北省,84,64287,0,16738,2495,2020-02-24
广东省,244,1345,0,772,6,2020-02-24
宁夏回族自治区,142,71,0,57,0,2020-02-24
浙江省,45,1205,0,765,1,2020-02-24
江西省,38,934,0,645,1,2020-02-24
江苏省,57,631,0,427,0,2020-02-24
湖南省,234,1016,0,721,4,2020-02-24
北京市,44,399,0,198,4,2020-02-24
陕西省,46,245,0,162,1,2020-02-24
河南省,246,1271,0,930,19,2020-02-24
四川省,47,527,0,263,3,2020-02-24
安徽省,11,989,0,648,6,2020-02-24
福建省,250,293,0,174,1,2020-02-24
山东省,39,755,0,325,4,2020-02-24
河北省,51,311,0,221,6,2020-02-24
黑龙江省,42,480,0,224,12,2020-02-24
广西壮族自治区,36,251,0,107,2,2020-02-24
内蒙古自治区,46395,75,0,30,0,2020-02-24
吉林省,444,93,0,54,1,2020-02-24
海南省,81,168,0,106,5,2020-02-24
重庆市,45,575,0,335,6,2020-02-24
山西省,85,132,0,88,0,2020-02-24
新疆维吾尔自治区,429,76,0,28,2,2020-02-23
黑龙江省,86,480,0,222,12,2020-02-23
辽宁省,43,121,0,73,1,2020-02-23
甘肃省,46411,91,0,78,2,2020-02-23
黑龙江省,581,480,0,218,12,2020-02-23
辽宁省,445,121,0,81,1,2020-02-23
天津市,431,135,0,81,3,2020-02-23
贵州省,384,146,0,102,2,2020-02-23
吉林省,346,91,0,54,1,2020-02-23
湖北省,320,64084,0,15343,2346,2020-02-23
浙江省,298,1205,0,760,1,2020-02-23
陕西省,262,245,0,163,1,2020-02-23
贵州省,251,146,0,99,2,2020-02-23
陕西省,239,245,0,159,1,2020-02-23
山东省,206,754,0,321,4,2020-02-23
河北省,141,311,0,219,6,2020-02-23
山西省,122,132,0,89,0,2020-02-23
湖北省,88,64084,0,15327,2346,2020-02-23
广东省,86,1342,0,755,6,2020-02-23
浙江省,83,1205,0,759,1,2020-02-23
山东省,58,754,0,319,4,2020-02-23
河南省,57,1271,0,868,19,2020-02-23
安徽省,57,989,0,637,6,2020-02-23
江西省,53,934,0,613,1,2020-02-23
湖南省,52,1016,0,714,4,2020-02-23
四川省,49,526,0,261,3,2020-02-23
黑龙江省,48,480,0,217,12,2020-02-23
重庆市,45,573,0,328,6,2020-02-23
江苏省,37,631,0,418,0,2020-02-23
北京市,15,399,0,189,4,2020-02-23
广西壮族自治区,13,249,0,106,2,2020-02-23
福建省,0,293,0,170,1,2020-02-23
河北省,0,311,0,217,6,2020-02-23
陕西省,386,245,0,158,1,2020-02-23
上海市,301,335,0,249,3,2020-02-23
海南省,125,168,0,106,4,2020-02-23
云南省,457,174,0,115,2,2020-02-23
天津市,303,135,0,75,3,2020-02-23
贵州省,142,146,0,91,2,2020-02-23
辽宁省,92,121,0,68,1,2020-02-23
新疆维吾尔自治区,87,76,0,25,2,2020-02-23
内蒙古自治区,432,75,0,27,0,2020-02-23
山西省,353,132,0,87,0,2020-02-23
吉林省,98,91,0,53,1,2020-02-23
宁夏回族自治区,592,71,0,56,0,2020-02-23
甘肃省,47,91,0,76,2,2020-02-23
青海省,459,18,0,18,0,2020-02-23
西藏自治区,46414,1,0,1,0,2020-02-23
河南省,90,1271,0,866,19,2020-02-23
湖南省,465,1016,0,711,4,2020-02-23
福建省,308,293,0,167,1,2020-02-23
浙江省,267,1205,0,747,1,2020-02-23
湖南省,439,1016,0,709,4,2020-02-23
广西壮族自治区,253,249,0,105,2,2020-02-23
河北省,101,311,0,213,6,2020-02-23
陕西省,49,245,0,157,1,2020-02-23
山东省,51,754,0,318,4,2020-02-23
安徽省,421,989,0,630,6,2020-02-23
河北省,422,311,0,207,6,2020-02-23
广东省,52,1342,0,744,6,2020-02-23
山西省,47514,132,0,85,0,2020-02-23
浙江省,273,1205,0,745,1,2020-02-23
湖北省,47516,64084,0,15324,2346,2020-02-23
安徽省,427,989,0,629,6,2020-02-23
湖南省,100,1016,0,705,4,2020-02-23
四川省,67,526,0,259,3,2020-02-23
黑龙江省,38,480,0,216,12,2020-02-23
江苏省,428,631,0,414,0,2020-02-23
河北省,132,311,0,206,6,2020-02-23
山西省,485,132,0,82,0,2020-02-23
湖北省,263,64084,0,15303,2346,2020-02-23
广东省,49,1342,0,742,6,2020-02-23
河南省,606,1271,0,862,19,2020-02-23
陕西省,610,245,0,154,1,2020-02-23
浙江省,486,1205,0,739,1,2020-02-23
江西省,498,934,0,611,1,2020-02-23
广东省,60,1342,0,740,6,2020-02-23
浙江省,101,1205,0,729,1,2020-02-23
湖南省,95,1016,0,704,4,2020-02-23
安徽省,444,989,0,620,6,2020-02-23
江苏省,323,631,0,411,0,2020-02-23
陕西省,47526,245,0,153,1,2020-02-23
四川省,435,526,0,256,3,2020-02-23
山东省,53,754,0,311,4,2020-02-23
福建省,39,293,0,165,1,2020-02-23
河南省,66,1271,0,861,19,2020-02-23
黑龙江省,266,480,0,215,12,2020-02-23
河北省,109,311,0,204,6,2020-02-23
内蒙古自治区,97,75,0,26,0,2020-02-23
湖北省,47551,64084,0,15299,2346,2020-02-23
山西省,442,132,0,81,0,2020-02-23
河南省,47552,1270,0,830,19,2020-02-22
河南省,386,1270,0,829,19,2020-02-22
福建省,325,293,0,162,1,2020-02-22
内蒙古自治区,268,75,0,23,0,2020-02-22
湖北省,230,63454,0,13690,2250,2020-02-22
四川省,112,526,0,250,3,2020-02-22
湖北省,68,63454,0,13688,2250,2020-02-22
河南省,43,1270,0,824,19,2020-02-22
河北省,103,309,0,203,6,2020-02-22
天津市,279,135,0,65,3,2020-02-22
吉林省,270,91,0,52,1,2020-02-22
河南省,105,1270,0,823,19,2020-02-22
福建省,47623,293,0,160,1,2020-02-22
福建省,445,293,0,158,1,2020-02-22
浙江省,275,1205,0,719,1,2020-02-22
河南省,447,1270,0,818,19,2020-02-22
黑龙江省,378,479,0,204,12,2020-02-22
新疆维吾尔自治区,389,76,0,25,2,2020-02-22
广东省,446,1339,0,728,5,2020-02-22
广东省,232,1339,0,724,5,2020-02-22
浙江省,143,1205,0,718,1,2020-02-22
湖南省,137,1013,0,692,4,2020-02-22
浙江省,65,1205,0,706,1,2020-02-22
海南省,47638,168,0,104,4,2020-02-22
四川省,500,526,0,249,3,2020-02-22
河北省,326,309,0,202,6,2020-02-22
陕西省,104,245,0,149,1,2020-02-22
浙江省,278,1205,0,705,1,2020-02-22
山东省,116,750,0,302,4,2020-02-22
湖南省,237,1013,0,686,4,2020-02-22
湖北省,392,63454,0,13678,2250,2020-02-22
河南省,65,1270,0,816,19,2020-02-22
山西省,70,132,0,79,0,2020-02-22
吉林省,68,91,0,51,1,2020-02-22
海南省,104,168,0,98,4,2020-02-22
四川省,389,526,0,248,3,2020-02-22
黑龙江省,54,479,0,201,12,2020-02-22
河北省,339,309,0,194,6,2020-02-22
陕西省,217,245,0,147,1,2020-02-22
湖北省,120,63454,0,13653,2250,2020-02-22
广东省,510,1339,0,723,5,2020-02-22
河南省,614,1270,0,809,19,2020-02-22
湖北省,416,63454,0,13652,2250,2020-02-22
安徽省,68,989,0,597,6,2020-02-22
湖南省,47647,1013,0,684,4,2020-02-22
黑龙江省,281,479,0,199,12,2020-02-22
江苏省,50,631,0,401,0,2020-02-22
河北省,244,309,0,191,6,2020-02-22
天津市,54,135,0,64,3,2020-02-22
吉林省,453,91,0,47,1,2020-02-22
陕西省,449,245,0,141,1,2020-02-22
四川省,148,526,0,244,3,2020-02-22
黑龙江省,142,479,0,197,12,2020-02-22
上海市,53,335,0,227,3,2020-02-22
湖北省,44,63454,0,13581,2250,2020-02-22
山东省,49063,750,0,301,4,2020-02-22
黑龙江省,284,479,0,192,12,2020-02-22
山东省,119,750,0,299,4,2020-02-22
江西省,54,934,0,555,1,2020-02-22
安徽省,250,989,0,594,6,2020-02-22
河南省,346,1270,0,805,19,2020-02-22
江苏省,13,631,0,399,0,2020-02-22
广西壮族自治区,51,249,0,104,2,2020-02-22
福建省,512,293,0,155,1,2020-02-22
海南省,48637,168,0,99,4,2020-02-22
湖北省,513,63454,0,13566,2250,2020-02-22
浙江省,291,1205,0,704,1,2020-02-22
湖南省,119,1013,0,683,4,2020-02-22
上海市,67,334,0,227,3,2020-02-22
黑龙江省,67,479,0,189,12,2020-02-22
河北省,347,309,0,187,6,2020-02-22
江苏省,292,631,0,394,0,2020-02-22
安徽省,258,989,0,591,6,2020-02-22
云南省,147,174,0,107,2,2020-02-22
天津市,143,135,0,62,3,2020-02-22
海南省,110,168,0,96,4,2020-02-22
陕西省,48645,245,0,140,1,2020-02-22
江西省,523,934,0,544,1,2020-02-22
辽宁省,526,121,0,66,1,2020-02-22
湖南省,515,1013,0,670,4,2020-02-22
北京市,518,399,0,178,4,2020-02-22
上海市,522,334,0,211,3,2020-02-22
浙江省,524,1205,0,694,1,2020-02-22
广东省,525,1339,0,720,5,2020-02-22
安徽省,114,989,0,567,6,2020-02-22
天津市,48651,133,0,62,3,2020-02-22
湖北省,293,63454,0,13557,2250,2020-02-22
四川省,48710,526,0,242,3,2020-02-22
新疆维吾尔自治区,523,76,0,24,2,2020-02-22
江苏省,464,631,0,387,0,2020-02-22
贵州省,48726,146,0,90,2,2020-02-22
山东省,638,750,0,293,4,2020-02-22
河南省,465,1270,0,802,19,2020-02-22
